Using PJRT plugin directory: /localdev/jameszianxu/tt-xla/python_package/pjrt_plugin_tt
Using TT-Metal from the source tree: /localdev/jameszianxu/tt-xla/third_party/tt-mlir/src/tt-mlir/third_party/tt-metal/src/tt-metal
WARNING: TT plugin is setting XLA_STABLEHLO_COMPILE to 1. This is required for TT PJRT plugin to work correctly.
============================= test session starts ==============================
platform linux -- Python 3.11.14, pytest-8.4.2, pluggy-1.6.0 -- /localdev/jameszianxu/tt-xla/venv/bin/python
cachedir: .pytest_cache
metadata: {'Python': '3.11.14', 'Platform': 'Linux-5.15.0-142-generic-x86_64-with-glibc2.35', 'Packages': {'pytest': '8.4.2', 'pluggy': '1.6.0'}, 'Plugins': {'metadata': '3.1.1', 'split': '0.10.0', 'jaxtyping': '0.3.4', 'forked': '1.6.0', 'anyio': '4.12.0', 'json-report': '1.5.0'}}
rootdir: /localdev/jameszianxu/tt-xla
configfile: pytest.ini
plugins: metadata-3.1.1, split-0.10.0, jaxtyping-0.3.4, forked-1.6.0, anyio-4.12.0, json-report-1.5.0
collecting ... collected 1 item

tests/torch/graphs/test_attention.py::test_qwen2_5_attention_prefill_push[7b_instruct-1024-llmbox] 2026-01-05 17:22:57.939 (   0.000s) [        7BAA3480]   plugin_attributes.cc:60       1| PluginAttributes::PJRT_Plugin_Initialize
#loc83 = loc("dot.153")
#loc84 = loc("transpose.155")
#loc85 = loc("reshape.157")
#loc86 = loc("reshape.2")
#loc87 = loc("reshape.4")
#loc88 = loc("transpose.5")
#loc89 = loc("dot.158")
#loc90 = loc("reshape.159")
------------------ END OF MLIR MODULE ------------------
2026-01-05 17:23:19.589 (  21.650s) [        7BAA3480]      module_builder.cc:823   WARN| `mhlo.num_partitions` attribute not found, assuming default number of partitions: 1
2026-01-05 17:23:19.589 (  21.650s) [        7BAA3480]      module_builder.cc:837   WARN| `mhlo.num_replicas` attribute not found, assuming default number of replicas: 1
2026-01-05 17:23:19.589 (  21.650s) [        7BAA3480]      module_builder.cc:847   WARN| Num replicas and num partitions are not set, inferring the number of devices from mesh shape
2026-01-05 17:23:19.656 (  21.717s) [        7BAA3480]      module_builder.cc:1063     1| MLIR Module ttnn:
#dram = #ttnn.buffer_type<dram>
#loc = loc(unknown)
#loc1 = loc("p6.48")
#loc2 = loc("p9.94")
#loc3 = loc("p1.7")
#loc4 = loc("p0.1")
#loc5 = loc("p2.11")
#loc6 = loc("p3.16")
#loc7 = loc("p4.37")
#loc8 = loc("p5.44")
#loc9 = loc("p7.52")
#loc10 = loc("p8.73")
#loc11 = loc("p10.98")
#system_desc = #ttcore.system_desc<[{role = host, target_triple = "x86_64-pc-linux"}], [{arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073142976, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}, {arch = <wormhole_b0>, grid = 8x8, coord_translation_offsets = 18x18, l1_size = 1499136, num_dram_channels = 12, dram_channel_size = 1073741824, noc_l1_address_align_bytes = 16, pcie_address_align_bytes = 32, noc_dram_address_align_bytes = 32, l1_unreserved_base = 102656, erisc_l1_unreserved_base = 98304, dram_unreserved_base = 32, dram_unreserved_end = 1073160096, supported_data_types = [<f32>, <f16>, <bf16>, <bfp_f8>, <bfp_bf8>, <bfp_f4>, <bfp_bf4>, <bfp_f2>, <bfp_bf2>, <u32>, <u16>, <u8>, <si32>], supported_tile_sizes = [ 4x16,  16x16,  32x16,  4x32,  16x32,  32x32], dst_physical_size_tiles = 16, num_cbs = 32, num_compute_threads = 1, num_datamovement_threads = 2}], [0, 1, 2, 3, 4, 5, 6, 7], [1 : i32, 1 : i32, 1 : i32, 1 : i32, 0 : i32, 0 : i32, 0 : i32, 0 : i32], [ 0x0x0x0]>
#system_memory = #ttnn.buffer_type<system_memory>
#ttnn_layout = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 32 + d1 * 32 + d2, d3), <1x1>, memref<1x1x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout1 = #ttnn.ttnn_layout<() -> (0, 0), <1x1>, memref<1x1x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout2 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x512xbf16, #system_memory>>
#ttnn_layout3 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<1x4x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout4 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x512xbf16, #dram>, <interleaved>>
#ttnn_layout5 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x16x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout6 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x3584xbf16, #system_memory>>
#ttnn_layout7 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<1x28x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout8 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x3584xbf16, #dram>, <interleaved>>
#ttnn_layout9 = #ttnn.ttnn_layout<(d0) -> (0, d0), <1x1>, memref<1x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout10 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<112x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout11 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<16x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout12 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 1024 + d1, d2), <1x1>, memref<64x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout13 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 1024 + d1 * 1024 + d2, d3), <1x1>, memref<64x32x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout14 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 1024 + d1, d2), <1x1>, memref<64x4x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout15 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 28672 + d1 * 1024 + d2, d3), <1x1>, memref<1792x32x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout16 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<4x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout17 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<8x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout18 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 32 + d1, d2), <1x1>, memref<1x28x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout19 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 1024 + d1, d2), <1x1>, memref<32x28x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout20 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 32 + d1, d2), <1x1>, memref<1x4x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout21 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 1024 + d1, d2), <1x1>, memref<32x4x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout22 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 1024 + d1, d2), <1x1>, memref<32x8x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout23 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<112x28x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout24 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<28x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout25 = #ttnn.ttnn_layout<(d0, d1, d2) -> (d0 * 1024 + d1, d2), <1x1>, memref<32x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout26 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 1024 + d1 * 1024 + d2, d3), <1x1>, memref<32x32x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout27 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<32x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout28 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<32x28x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout29 = #ttnn.ttnn_layout<(d0, d1) -> (d0, d1), <1x1>, memref<32x8x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout30 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 7168 + d1 * 1024 + d2, d3), <1x1>, memref<224x4x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout31 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 1024 + d1 * 1024 + d2, d3), <1x1>, memref<32x4x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout32 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 7168 + d1 * 1024 + d2, d3), <1x1>, memref<224x2x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout33 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 1024 + d1 * 1024 + d2, d3), <1x1>, memref<32x2x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout34 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 7168 + d1 * 1024 + d2, d3), <1x1>, memref<224x32x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout35 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 7168 + d1 * 1024 + d2, d3), <1x1>, memref<224x32x!ttcore.tile<32x32, f32>, #dram>, <interleaved>>
#ttnn_layout36 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 1024 + d1 * 1024 + d2, d3), <1x1>, memref<32x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
#ttnn_layout37 = #ttnn.ttnn_layout<(d0, d1, d2, d3) -> (d0 * 256 + d1 * 256 + d2, d3), <1x1>, memref<8x112x!ttcore.tile<32x32, bf16>, #dram>, <interleaved>>
module @SyncTensorsGraph.161 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 2x4>]>} {
  ttcore.device_module {
    builtin.module @SyncTensorsGraph.161 attributes {mhlo.cross_program_prefetches = [], mhlo.input_output_alias = [], mhlo.is_dynamic = false, mhlo.use_auto_spmd_partitioning = false, ttcore.meshes = #ttcore.meshes<[<"mesh" = 2x4>]>, ttcore.system_desc = #system_desc} {
      ttcore.device @default_device = <workerGrid = #ttcore.grid<8x8, (d0, d1) -> (0, d0, d1)>, l1Map = (d0, d1, d2)[s0] -> (0, d0, d1, d2 + s0), dramMap = (d0, d1, d2)[s0, s1, s2, s3, s4, s5, s6] -> (0, 0, (((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) floordiv s4) mod 12, ((((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) floordiv s4) floordiv 12) * s4 + ((d0 * s1) * (s2 * (s3 * s6)) + d1 * (s2 * (s3 * s6)) + d2) mod s4 + s5), meshShape = 2x4, chipIds = [0, 1, 2, 3, 4, 5, 6, 7]> loc(#loc)
      func.func private @main_const_eval_0() -> tensor<1x1x1x1xbf16, #ttnn_layout> attributes {const_eval} {
        %0 = "ttnn.get_device"() <{mesh_offset = #ttnn<mesh_offset 0x0>, mesh_shape = #ttnn<mesh_shape 2x4>}> : () -> !ttnn.device loc(#loc)
        %1 = "ttnn.full"(%0) <{dtype = #ttcore.supportedDataTypes<bf16>, fill_value = 0.0883789062 : f32, layout = #ttnn.layout<tile>, shape = #ttnn.shape<>}> : (!ttnn.device) -> tensor<bf16, #ttnn_layout1> loc(#loc)
        %2 = "ttnn.reshape"(%1) <{shape = [1 : i32, 1 : i32, 1 : i32, 1 : i32]}> : (tensor<bf16, #ttnn_layout1>) -> tensor<1x1x1x1xbf16, #ttnn_layout> loc(#loc)
        "ttnn.deallocate"(%1) <{force = false}> : (tensor<bf16, #ttnn_layout1>) -> () loc(#loc)
        return %2 : tensor<1x1x1x1xbf16, #ttnn_layout> loc(#loc)
      } loc(#loc)
      func.func private @main_const_eval_1(%arg0: tensor<512xbf16, #ttnn_layout2> loc(unknown)) -> (tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>) attributes {const_eval} {
        %0 = "ttnn.get_device"() <{mesh_offset = #ttnn<mesh_offset 0x0>, mesh_shape = #ttnn<mesh_shape 2x4>}> : () -> !ttnn.device loc(#loc)
        %1 = "ttnn.to_device"(%arg0, %0) <{memory_config = #ttnn.memory_config<#dram, <interleaved>>}> : (tensor<512xbf16, #ttnn_layout2>, !ttnn.device) -> tensor<512xbf16, #ttnn_layout4> loc(#loc)
        %2 = "ttnn.to_layout"(%1) <{layout = #ttnn.layout<tile>}> : (tensor<512xbf16, #ttnn_layout4>) -> tensor<512xbf16, #ttnn_layout5> loc(#loc)
        "ttnn.deallocate"(%1) <{force = false}> : (tensor<512xbf16, #ttnn_layout4>) -> () loc(#loc)
        %3 = "ttnn.reshape"(%2) <{shape = [4 : i32, 128 : i32]}> : (tensor<512xbf16, #ttnn_layout5>) -> tensor<4x128xbf16, #ttnn_layout3> loc(#loc1)
        "ttnn.deallocate"(%2) <{force = false}> : (tensor<512xbf16, #ttnn_layout5>) -> () loc(#loc1)
        %4 = "ttnn.slice_static"(%3) <{begins = [0 : i32, 0 : i32], ends = [1 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc1)
        %5 = "ttnn.slice_static"(%3) <{begins = [1 : i32, 0 : i32], ends = [2 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc1)
        %6 = "ttnn.slice_static"(%3) <{begins = [2 : i32, 0 : i32], ends = [3 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc1)
        %7 = "ttnn.slice_static"(%3) <{begins = [3 : i32, 0 : i32], ends = [4 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc1)
        "ttnn.deallocate"(%3) <{force = false}> : (tensor<4x128xbf16, #ttnn_layout3>) -> () loc(#loc1)
        return %4, %5, %6, %7 : tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3> loc(#loc)
      } loc(#loc)
      func.func private @main_const_eval_2(%arg0: tensor<3584xbf16, #ttnn_layout6> loc(unknown)) -> (tensor<1x896xbf16, #ttnn_layout7>, tensor<1x896xbf16, #ttnn_layout7>, tensor<1x896xbf16, #ttnn_layout7>, tensor<1x896xbf16, #ttnn_layout7>) attributes {const_eval} {
        %0 = "ttnn.get_device"() <{mesh_offset = #ttnn<mesh_offset 0x0>, mesh_shape = #ttnn<mesh_shape 2x4>}> : () -> !ttnn.device loc(#loc)
        %1 = "ttnn.to_device"(%arg0, %0) <{memory_config = #ttnn.memory_config<#dram, <interleaved>>}> : (tensor<3584xbf16, #ttnn_layout6>, !ttnn.device) -> tensor<3584xbf16, #ttnn_layout8> loc(#loc)
        %2 = "ttnn.to_layout"(%1) <{layout = #ttnn.layout<tile>}> : (tensor<3584xbf16, #ttnn_layout8>) -> tensor<3584xbf16, #ttnn_layout9> loc(#loc)
        "ttnn.deallocate"(%1) <{force = false}> : (tensor<3584xbf16, #ttnn_layout8>) -> () loc(#loc)
        %3 = "ttnn.reshape"(%2) <{shape = [4 : i32, 896 : i32]}> : (tensor<3584xbf16, #ttnn_layout9>) -> tensor<4x896xbf16, #ttnn_layout7> loc(#loc2)
        "ttnn.deallocate"(%2) <{force = false}> : (tensor<3584xbf16, #ttnn_layout9>) -> () loc(#loc2)
        %4 = "ttnn.slice_static"(%3) <{begins = [0 : i32, 0 : i32], ends = [1 : i32, 896 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x896xbf16, #ttnn_layout7>) -> tensor<1x896xbf16, #ttnn_layout7> loc(#loc2)
        %5 = "ttnn.slice_static"(%3) <{begins = [1 : i32, 0 : i32], ends = [2 : i32, 896 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x896xbf16, #ttnn_layout7>) -> tensor<1x896xbf16, #ttnn_layout7> loc(#loc2)
        %6 = "ttnn.slice_static"(%3) <{begins = [2 : i32, 0 : i32], ends = [3 : i32, 896 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x896xbf16, #ttnn_layout7>) -> tensor<1x896xbf16, #ttnn_layout7> loc(#loc2)
        %7 = "ttnn.slice_static"(%3) <{begins = [3 : i32, 0 : i32], ends = [4 : i32, 896 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x896xbf16, #ttnn_layout7>) -> tensor<1x896xbf16, #ttnn_layout7> loc(#loc2)
        "ttnn.deallocate"(%3) <{force = false}> : (tensor<4x896xbf16, #ttnn_layout7>) -> () loc(#loc2)
        return %4, %5, %6, %7 : tensor<1x896xbf16, #ttnn_layout7>, tensor<1x896xbf16, #ttnn_layout7>, tensor<1x896xbf16, #ttnn_layout7>, tensor<1x896xbf16, #ttnn_layout7> loc(#loc)
      } loc(#loc)
      func.func private @main_const_eval_3(%arg0: tensor<512xbf16, #ttnn_layout2> loc(unknown)) -> (tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>) attributes {const_eval} {
        %0 = "ttnn.get_device"() <{mesh_offset = #ttnn<mesh_offset 0x0>, mesh_shape = #ttnn<mesh_shape 2x4>}> : () -> !ttnn.device loc(#loc)
        %1 = "ttnn.to_device"(%arg0, %0) <{memory_config = #ttnn.memory_config<#dram, <interleaved>>}> : (tensor<512xbf16, #ttnn_layout2>, !ttnn.device) -> tensor<512xbf16, #ttnn_layout4> loc(#loc)
        %2 = "ttnn.to_layout"(%1) <{layout = #ttnn.layout<tile>}> : (tensor<512xbf16, #ttnn_layout4>) -> tensor<512xbf16, #ttnn_layout5> loc(#loc)
        "ttnn.deallocate"(%1) <{force = false}> : (tensor<512xbf16, #ttnn_layout4>) -> () loc(#loc)
        %3 = "ttnn.reshape"(%2) <{shape = [4 : i32, 128 : i32]}> : (tensor<512xbf16, #ttnn_layout5>) -> tensor<4x128xbf16, #ttnn_layout3> loc(#loc3)
        "ttnn.deallocate"(%2) <{force = false}> : (tensor<512xbf16, #ttnn_layout5>) -> () loc(#loc3)
        %4 = "ttnn.slice_static"(%3) <{begins = [0 : i32, 0 : i32], ends = [1 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc3)
        %5 = "ttnn.slice_static"(%3) <{begins = [1 : i32, 0 : i32], ends = [2 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc3)
        %6 = "ttnn.slice_static"(%3) <{begins = [2 : i32, 0 : i32], ends = [3 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc3)
        %7 = "ttnn.slice_static"(%3) <{begins = [3 : i32, 0 : i32], ends = [4 : i32, 128 : i32], step = [1 : i32, 1 : i32]}> : (tensor<4x128xbf16, #ttnn_layout3>) -> tensor<1x128xbf16, #ttnn_layout3> loc(#loc3)
        "ttnn.deallocate"(%3) <{force = false}> : (tensor<4x128xbf16, #ttnn_layout3>) -> () loc(#loc3)
        return %4, %5, %6, %7 : tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3>, tensor<1x128xbf16, #ttnn_layout3> loc(#loc)
      } loc(#loc)
